ENTIDAD|DISTRITO|MUNICIPIO|SECCION|LOCALIDAD|MANZANA|STATUS
4|1|1|132|38|7|C
4|1|1|132|38|8|C
4|1|1|132|38|9|C
4|1|1|132|38|10|C
4|1|1|132|38|11|C
4|1|1|132|38|12|C
4|1|1|132|38|13|C
4|1|1|132|38|14|C
4|1|1|132|38|15|C
4|1|1|132|38|16|C
4|1|1|132|38|18|C
4|1|1|132|38|19|C
4|1|1|132|38|20|C
4|1|1|132|38|21|C
4|1|1|132|38|22|C
4|1|1|132|38|23|C
4|1|1|132|38|9999|C
4|1|1|132|182|9999|C
4|1|1|132|294|9999|C
4|1|1|132|462|9999|C
4|1|1|133|9|9999|C
4|1|1|133|29|9999|C
4|1|1|133|47|9999|C
4|1|1|133|59|9999|C
4|1|1|133|71|9999|C
4|1|1|133|75|9999|C
4|1|1|133|76|9999|C
4|1|1|133|116|9999|C
4|1|1|133|121|9999|C
4|1|1|133|122|9999|C
4|1|1|133|123|9999|C
4|1|1|133|128|9999|C
4|1|1|133|178|9999|C
4|1|1|133|195|2|C
4|1|1|133|195|4|C
4|1|1|133|195|5|C
4|1|1|133|195|6|C
4|1|1|133|195|7|C
4|1|1|133|195|8|C
4|1|1|133|195|9|C
4|1|1|133|195|10|C
4|1|1|133|195|11|C
4|1|1|133|195|12|C
4|1|1|133|195|13|C
4|1|1|133|195|14|C
4|1|1|133|195|15|C
4|1|1|133|195|16|C
4|1|1|133|195|17|C
4|1|1|133|195|18|C
4|1|1|133|195|19|C
4|1|1|133|195|20|C
4|1|1|133|195|21|C
4|1|1|133|195|22|C
4|1|1|133|195|23|C
4|1|1|133|195|24|C
4|1|1|133|195|9999|C
4|1|1|133|203|9999|C
4|1|1|133|225|9999|C
4|1|1|133|236|9999|C
4|1|1|133|243|9999|C
4|1|1|133|251|9999|C
4|1|1|133|253|9999|C
4|1|1|133|261|9999|C
4|1|1|133|281|9999|C
4|1|1|133|290|9999|C
4|1|1|133|292|9999|C
4|1|1|133|366|9999|C
4|1|1|133|367|9999|C
4|1|1|133|381|9999|C
4|1|1|133|382|9999|C
4|1|1|133|383|9999|C
4|1|1|133|384|9999|C
4|1|1|133|385|9999|C
4|1|1|133|386|9999|C
4|1|1|133|387|9999|C
4|1|1|133|388|9999|C
4|1|1|133|389|9999|C
4|1|1|133|390|9999|C
4|1|1|133|391|9999|C
4|1|1|133|392|9999|C
4|1|1|133|395|9999|C
4|1|1|133|400|9999|C
4|1|1|133|401|9999|C
4|1|1|133|402|9999|C
4|1|1|133|404|9999|C
4|1|1|133|406|9999|C
4|1|1|133|407|9999|C
4|1|1|133|419|9999|C
4|1|1|133|420|9999|C
4|1|1|133|421|9999|C
4|1|1|133|440|9999|C
4|1|1|133|456|9999|C
4|1|1|133|457|9999|C
4|1|1|133|458|9999|C
4|1|1|133|459|9999|C
4|1|1|133|460|9999|C
4|1|1|133|484|9999|C
4|1|1|133|485|9999|C
4|1|1|133|491|9999|C
4|1|1|133|501|9999|C
4|1|1|133|502|9999|C
4|1|1|134|175|9999|C
4|1|1|134|272|1|C
4|1|1|134|272|2|C
4|1|1|134|272|3|C
4|1|1|134|272|5|C
4|1|1|134|272|6|C
4|1|1|134|272|7|C
4|1|1|134|272|8|C
4|1|1|134|272|9|C
4|1|1|134|272|10|C
4|1|1|134|272|11|C
4|1|1|134|272|12|*
4|1|1|134|272|13|C
4|1|1|134|272|14|C
4|1|1|134|272|15|C
4|1|1|134|272|16|C
4|1|1|134|272|17|C
4|1|1|134|272|18|C
4|1|1|134|272|19|C
4|1|1|134|272|20|C
4|1|1|134|272|21|C
4|1|1|134|272|22|C
4|1|1|134|272|23|C
4|1|1|134|272|24|C
4|1|1|134|272|25|C
4|1|1|134|272|26|C
4|1|1|134|272|27|C
4|1|1|134|272|28|C
4|1|1|134|272|29|C
4|1|1|134|272|30|C
4|1|1|134|272|31|C
4|1|1|134|272|32|C
4|1|1|134|272|33|C
4|1|1|134|272|34|C
4|1|1|134|272|35|C
4|1|1|134|272|36|C
4|1|1|134|272|37|C
4|1|1|134|272|38|C
4|1|1|134|272|39|C
4|1|1|134|272|40|C
4|1|1|134|272|41|C
4|1|1|134|272|42|C
4|1|1|134|272|43|C
4|1|1|134|272|45|C
4|1|1|134|272|47|C
4|1|1|134|272|9999|C
4|1|1|135|180|1|C
4|1|1|135|180|2|C
4|1|1|135|180|3|C
4|1|1|135|180|4|C
4|1|1|135|180|5|C
4|1|1|135|180|6|C
4|1|1|135|180|7|C
4|1|1|135|180|8|C
4|1|1|135|180|9|C
4|1|1|135|180|10|C
4|1|1|135|180|11|C
4|1|1|135|180|12|C
4|1|1|135|180|13|C
4|1|1|135|180|14|C
4|1|1|135|180|15|C
4|1|1|135|180|16|C
4|1|1|135|180|17|*
4|1|1|135|180|18|C
4|1|1|135|180|19|C
4|1|1|135|180|9999|C
4|1|1|135|408|9999|C
4|1|1|136|30|9999|*
4|1|1|136|56|9999|*
4|1|1|136|181|1|C
4|1|1|136|181|2|C
4|1|1|136|181|3|C
4|1|1|136|181|4|C
4|1|1|136|181|5|C
4|1|1|136|181|6|C
4|1|1|136|181|7|C
4|1|1|136|181|8|C
4|1|1|136|181|9|C
4|1|1|136|181|11|C
4|1|1|136|181|12|C
4|1|1|136|181|13|C
4|1|1|136|181|14|C
4|1|1|136|181|15|C
4|1|1|136|181|16|C
4|1|1|136|181|17|C
4|1|1|136|181|18|C
4|1|1|136|181|19|C
4|1|1|136|181|20|C
4|1|1|136|181|21|C
4|1|1|136|181|22|C
4|1|1|136|181|23|C
4|1|1|136|181|24|C
4|1|1|136|181|25|C
4|1|1|136|181|27|C
4|1|1|136|181|28|C
4|1|1|136|181|29|C
4|1|1|136|181|30|C
4|1|1|136|181|31|C
4|1|1|136|181|32|C
4|1|1|136|181|33|C
4|1|1|136|181|9999|C
4|1|1|136|302|9999|C
4|1|1|136|370|9999|*
4|1|1|136|371|9999|*
4|1|1|136|372|9999|*
4|1|1|136|373|9999|*
4|1|1|136|513|9999|C
4|1|1|136|514|9999|C
4|1|1|136|515|9999|C
4|1|1|137|87|1|C
4|1|1|137|87|2|C
4|1|1|137|87|3|C
4|1|1|137|87|4|C
4|1|1|137|87|5|C
4|1|1|137|87|6|C
4|1|1|137|87|7|C
4|1|1|137|87|8|C
4|1|1|137|87|9|C
4|1|1|137|87|10|C
4|1|1|137|87|11|C
4|1|1|137|87|12|C
4|1|1|137|87|13|C
4|1|1|137|87|14|C
4|1|1|137|87|15|C
4|1|1|137|87|16|C
4|1|1|137|87|17|C
4|1|1|137|87|18|C
4|1|1|137|87|19|C
4|1|1|137|87|20|C
4|1|1|137|87|21|C
4|1|1|137|87|22|C
4|1|1|137|87|23|C
4|1|1|137|87|24|C
4|1|1|137|87|25|C
4|1|1|137|87|26|C
4|1|1|137|436|9999|C
4|1|1|137|437|9999|C
4|1|1|137|439|9999|C
4|1|1|137|477|9999|C
4|1|1|138|54|9999|C
4|1|1|138|194|9999|C
4|1|1|138|267|1|C
4|1|1|138|267|2|C
4|1|1|138|267|3|C
4|1|1|138|267|4|C
4|1|1|138|267|5|C
4|1|1|138|267|6|*
4|1|1|138|267|7|C
4|1|1|138|267|8|C
4|1|1|138|267|9|C
4|1|1|138|267|10|C
4|1|1|138|267|11|C
4|1|1|138|267|12|C
4|1|1|138|267|13|C
4|1|1|138|267|14|C
4|1|1|138|267|15|C
4|1|1|138|267|16|C
4|1|1|138|267|18|C
4|1|1|138|267|19|C
4|1|1|138|267|20|C
4|1|1|138|267|21|C
4|1|1|138|267|23|C
4|1|1|138|267|24|*
4|1|1|138|267|27|C
4|1|1|138|267|28|C
4|1|1|138|267|29|C
4|1|1|138|267|30|C
4|1|1|138|267|31|C
4|1|1|138|267|32|*
4|1|1|138|267|33|C
4|1|1|138|267|34|C
4|1|1|138|267|35|C
4|1|1|138|267|36|C
4|1|1|138|267|37|C
4|1|1|138|267|38|C
4|1|1|138|267|39|C
4|1|1|138|267|41|C
4|1|1|138|267|42|C
4|1|1|138|267|43|C
4|1|1|138|267|44|C
4|1|1|138|267|45|C
4|1|1|138|267|46|C
4|1|1|138|267|47|C
4|1|1|138|267|48|C
4|1|1|138|267|49|C
4|1|1|138|267|50|C
4|1|1|138|267|51|C
4|1|1|138|267|9999|C
4|1|1|138|374|9999|C
4|1|1|138|414|9999|C
4|1|1|138|481|9999|C
4|1|1|139|233|1|C
4|1|1|139|233|2|C
4|1|1|139|233|3|C
4|1|1|139|233|4|C
4|1|1|139|233|5|C
4|1|1|139|233|6|C
4|1|1|139|233|7|C
4|1|1|139|233|8|C
4|1|1|139|233|9|C
4|1|1|139|233|10|C
4|1|1|139|233|11|C
4|1|1|139|233|12|C
4|1|1|139|233|13|C
4|1|1|139|233|14|C
4|1|1|139|233|15|C
4|1|1|139|233|16|C
4|1|1|139|233|17|C
4|1|1|139|233|18|C
4|1|1|139|233|19|C
4|1|1|139|233|20|C
4|1|1|139|233|21|C
4|1|1|139|233|22|C
4|1|1|139|233|23|C
4|1|1|139|233|24|C
4|1|1|139|233|25|C
4|1|1|139|233|26|C
4|1|1|139|233|27|C
4|1|1|139|233|28|C
4|1|1|139|233|29|C
4|1|1|139|233|30|C
4|1|1|139|233|31|C
4|1|1|139|233|32|C
4|1|1|139|233|33|C
4|1|1|139|233|34|C
4|1|1|139|233|35|C
4|1|1|139|233|36|C
4|1|1|139|233|37|C
4|1|1|139|233|38|C
4|1|1|139|233|39|C
4|1|1|139|233|40|C
4|1|1|139|233|9999|C
4|1|1|139|239|1|C
4|1|1|139|239|2|C
4|1|1|139|239|3|C
4|1|1|139|239|4|C
4|1|1|139|239|5|C
4|1|1|139|239|6|C
4|1|1|139|239|7|C
4|1|1|139|239|8|C
4|1|1|139|239|9|C
4|1|1|139|239|10|C
4|1|1|139|239|11|C
4|1|1|139|239|12|C
4|1|1|139|239|13|C
4|1|1|139|239|14|C
4|1|1|139|239|15|C
4|1|1|139|239|16|C
4|1|1|139|239|17|C
4|1|1|139|239|18|C
4|1|1|139|239|19|C
4|1|1|139|239|20|C
4|1|1|139|239|21|C
4|1|1|139|239|22|C
4|1|1|139|239|23|C
4|1|1|139|239|24|C
4|1|1|139|239|25|C
4|1|1|139|239|26|C
4|1|1|139|239|27|C
4|1|1|139|239|28|C
4|1|1|139|239|29|C
4|1|1|139|239|30|C
4|1|1|139|239|31|C
4|1|1|139|239|37|C
4|1|1|139|239|38|C
4|1|1|139|239|39|C
4|1|1|139|239|40|C
4|1|1|139|239|41|C
4|1|1|139|239|42|C
4|1|1|139|239|43|C
4|1|1|139|239|44|C
4|1|1|139|239|45|C
4|1|1|139|239|49|C
4|1|1|139|239|50|C
4|1|1|139|239|9999|C
4|1|1|139|262|9999|C
4|1|1|139|296|1|C
4|1|1|139|296|2|C
4|1|1|139|296|3|C
4|1|1|139|296|4|C
4|1|1|139|296|5|C
4|1|1|139|296|6|C
4|1|1|139|296|7|C
4|1|1|139|296|8|C
4|1|1|139|296|9|C
4|1|1|139|296|10|C
4|1|1|139|296|11|C
4|1|1|139|296|12|C
4|1|1|139|296|13|C
4|1|1|139|296|14|C
4|1|1|139|296|15|C
4|1|1|139|296|16|C
4|1|1|139|296|17|C
4|1|1|139|296|18|C
4|1|1|139|296|19|C
4|1|1|139|296|20|C
4|1|1|139|296|21|C
4|1|1|139|296|22|C
4|1|1|139|296|23|C
4|1|1|139|296|24|C
4|1|1|139|296|25|C
4|1|1|139|296|26|C
4|1|1|139|296|9999|C
4|1|1|139|313|1|C
4|1|1|139|313|2|C
4|1|1|139|313|3|C
4|1|1|139|313|4|C
4|1|1|139|313|5|C
4|1|1|139|313|6|C
4|1|1|139|313|10|C
4|1|1|139|313|12|C
4|1|1|139|313|13|C
4|1|1|139|313|14|C
4|1|1|139|313|15|C
4|1|1|139|313|16|C
4|1|1|139|313|17|C
4|1|1|139|313|18|C
4|1|1|139|313|19|C
4|1|1|139|313|20|C
4|1|1|139|313|21|C
4|1|1|139|313|22|C
4|1|1|139|313|23|C
4|1|1|139|313|24|C
4|1|1|139|313|25|C
4|1|1|139|313|26|C
4|1|1|139|313|27|C
4|1|1|139|313|28|C
4|1|1|139|313|29|C
4|1|1|139|313|30|C
4|1|1|139|313|31|C
4|1|1|139|313|32|C
4|1|1|139|313|33|C
4|1|1|139|313|34|C
4|1|1|139|313|35|C
4|1|1|139|313|36|C
4|1|1|139|313|37|C
4|1|1|139|313|38|C
4|1|1|139|313|39|C
4|1|1|139|313|40|C
4|1|1|139|313|41|C
4|1|1|139|313|42|C
4|1|1|139|313|43|C
4|1|1|139|313|44|C
4|1|1|139|313|45|C
4|1|1|139|313|46|C
4|1|1|139|313|47|C
4|1|1|139|313|48|C
4|1|1|139|313|49|C
4|1|1|139|313|50|C
4|1|1|139|313|51|C
4|1|1|139|313|52|C
4|1|1|139|313|53|C
4|1|1|139|313|54|C
4|1|1|139|313|55|C
4|1|1|139|313|56|C
4|1|1|139|313|57|C
4|1|1|139|313|58|C
4|1|1|139|313|59|C
4|1|1|139|313|60|C
4|1|1|139|313|61|C
4|1|1|139|313|62|C
4|1|1|139|313|63|C
4|1|1|139|313|64|C
4|1|1|139|313|65|C
4|1|1|139|313|66|C
4|1|1|139|313|67|C
4|1|1|139|313|68|C
4|1|1|139|313|69|C
4|1|1|139|313|70|C
4|1|1|139|313|71|C
4|1|1|139|313|72|C
4|1|1|139|313|73|C
4|1|1|139|313|74|C
4|1|1|139|313|75|C
4|1|1|139|313|77|C
4|1|1|139|313|78|C
4|1|1|139|313|79|C
4|1|1|139|313|80|C
4|1|1|139|313|81|C
4|1|1|139|313|82|C
4|1|1|139|313|83|C
4|1|1|139|313|84|C
4|1|1|139|313|85|C
4|1|1|139|313|86|C
4|1|1|139|313|87|C
4|1|1|139|313|88|C
4|1|1|139|313|89|C
4|1|1|139|313|90|C
4|1|1|139|313|91|C
4|1|1|139|313|92|C
4|1|1|139|313|93|C
4|1|1|139|313|94|C
4|1|1|139|313|95|C
4|1|1|139|313|96|C
4|1|1|139|313|97|C
4|1|1|139|313|98|C
4|1|1|139|313|99|C
4|1|1|139|313|101|C
4|1|1|139|313|102|C
4|1|1|139|313|103|C
4|1|1|139|313|104|C
4|1|1|139|313|105|C
4|1|1|139|313|106|C
4|1|1|139|313|107|*
4|1|1|139|313|108|C
4|1|1|139|313|109|C
4|1|1|139|313|110|C
4|1|1|139|313|111|C
4|1|1|139|313|112|C
4|1|1|139|313|113|C
4|1|1|139|313|114|C
4|1|1|139|313|115|C
4|1|1|139|313|116|C
4|1|1|139|313|117|C
4|1|1|139|313|118|C
4|1|1|139|313|119|C
4|1|1|139|313|120|C
4|1|1|139|313|121|C
4|1|1|139|313|122|C
4|1|1|139|313|123|C
4|1|1|139|313|124|C
4|1|1|139|313|125|C
4|1|1|139|313|126|C
4|1|1|139|322|9999|C
4|1|1|139|360|9999|C
4|1|1|139|361|9999|C
4|1|1|139|418|9999|C
4|1|1|139|496|9999|C
4|1|1|139|497|9999|C
4|1|1|139|498|9999|C
4|1|1|139|499|9999|C
4|1|1|139|523|9999|C
4|1|1|140|2|1|C
4|1|1|140|2|2|C
4|1|1|140|2|3|C
4|1|1|140|2|4|C
4|1|1|140|2|5|*
4|1|1|140|2|6|C
4|1|1|140|2|7|C
4|1|1|140|2|8|C
4|1|1|140|2|9|C
4|1|1|140|2|10|C
4|1|1|140|2|11|C
4|1|1|140|2|12|C
4|1|1|140|2|13|C
4|1|1|140|2|14|C
4|1|1|140|2|15|C
4|1|1|140|2|17|*
4|1|1|140|2|18|C
4|1|1|140|2|19|C
4|1|1|140|2|20|C
4|1|1|140|2|21|C
4|1|1|140|2|22|C
4|1|1|140|2|23|C
4|1|1|140|2|24|C
4|1|1|140|2|25|C
4|1|1|140|2|26|*
4|1|1|140|2|27|C
4|1|1|140|2|28|C
4|1|1|140|2|29|C
4|1|1|140|2|30|C
4|1|1|140|2|31|C
4|1|1|140|2|32|C
4|1|1|140|2|33|C
4|1|1|140|2|34|C
4|1|1|140|2|35|C
4|1|1|140|2|36|C
4|1|1|140|2|37|*
4|1|1|140|2|38|C
4|1|1|140|2|39|C
4|1|1|140|2|40|C
4|1|1|140|2|41|C
4|1|1|140|2|42|C
4|1|1|140|2|43|C
4|1|1|140|2|44|C
4|1|1|140|2|45|C
4|1|1|140|2|46|C
4|1|1|140|2|47|C
4|1|1|140|2|48|C
4|1|1|140|2|49|C
4|1|1|140|2|50|C
4|1|1|140|2|51|C
4|1|1|140|2|52|C
4|1|1|140|2|53|C
4|1|1|140|2|54|C
4|1|1|140|2|55|C
4|1|1|140|2|56|C
4|1|1|140|2|57|C
4|1|1|140|2|58|C
4|1|1|140|2|59|C
4|1|1|140|2|60|C
4|1|1|140|2|61|C
4|1|1|140|2|62|C
4|1|1|140|2|63|C
4|1|1|140|2|64|C
4|1|1|140|2|65|C
4|1|1|140|2|66|C
4|1|1|140|2|67|C
4|1|1|140|2|68|C
4|1|1|140|2|69|*
4|1|1|140|2|70|*
4|1|1|140|2|71|*
4|1|1|140|2|72|C
4|1|1|140|2|73|C
4|1|1|140|2|74|C
4|1|1|140|2|75|*
4|1|1|140|2|76|C
4|1|1|140|2|77|C
4|1|1|140|2|78|C
4|1|1|140|2|79|C
4|1|1|140|11|9999|C
4|1|1|140|36|9999|C
4|1|1|140|77|9999|C
4|1|1|140|88|9999|*
4|1|1|140|133|9999|C
4|1|1|140|134|9999|C
4|1|1|140|167|9999|C
4|1|1|140|185|9999|C
4|1|1|140|187|9999|C
4|1|1|140|202|9999|*
4|1|1|140|221|9999|*
4|1|1|140|275|9999|C
4|1|1|140|276|9999|C
4|1|1|140|295|9999|C
4|1|1|140|321|9999|C
4|1|1|140|362|9999|C
4|1|1|140|415|9999|C
4|1|1|140|428|9999|C
4|1|1|140|429|9999|C
4|1|1|140|433|9999|C
4|1|1|140|444|9999|C
4|1|1|140|516|9999|C
4|1|1|140|517|9999|C
4|1|1|140|518|9999|C
4|1|1|141|2|1|C
4|1|1|141|2|2|C
4|1|1|141|2|3|C
4|1|1|141|2|4|C
4|1|1|141|2|5|C
4|1|1|141|2|6|C
4|1|1|141|2|7|C
4|1|1|141|2|8|C
4|1|1|141|2|9|C
4|1|1|141|2|10|C
4|1|1|141|2|11|C
4|1|1|141|2|12|C
4|1|1|141|2|13|C
4|1|1|141|2|14|C
4|1|1|141|2|15|C
4|1|1|141|2|16|C
4|1|1|141|2|17|C
4|1|1|141|2|18|C
4|1|1|141|2|19|C
4|1|1|141|2|20|C
4|1|1|141|2|21|C
4|1|1|141|2|22|C
4|1|1|141|2|23|C
4|1|1|141|2|24|C
4|1|1|141|2|25|C
4|1|1|141|2|26|C
4|1|1|141|2|27|C
4|1|1|141|2|28|C
4|1|1|141|2|29|C
4|1|1|141|2|30|C
4|1|1|141|2|31|C
4|1|1|141|2|32|C
4|1|1|141|2|33|C
4|1|1|141|2|34|C
4|1|1|141|2|35|C
4|1|1|141|2|36|C
4|1|1|141|2|37|C
4|1|1|141|2|38|C
4|1|1|141|2|39|C
4|1|1|141|2|40|C
4|1|1|141|2|41|C
4|1|1|141|2|42|C
4|1|1|141|2|43|C
4|1|1|141|2|44|C
4|1|1|141|2|45|C
4|1|1|141|2|46|C
4|1|1|141|2|47|C
4|1|1|141|2|48|C
4|1|1|141|2|49|C
4|1|1|141|2|50|C
4|1|1|141|2|51|C
4|1|1|141|2|52|C
4|1|1|141|2|53|C
4|1|1|141|2|54|C
4|1|1|141|2|55|C
4|1|1|141|2|56|C
4|1|1|141|2|57|C
4|1|1|141|2|58|C
4|1|1|141|2|59|C
4|1|1|141|2|60|C
4|1|1|141|2|61|C
4|1|1|141|2|62|C
4|1|1|141|2|63|C
4|1|1|141|2|64|C
4|1|1|141|2|65|C
4|1|1|141|2|66|C
4|1|1|141|2|67|C
4|1|1|141|2|68|C
4|1|1|141|2|69|C
4|1|1|141|2|70|C
4|1|1|141|2|72|C
4|1|1|141|2|75|C
4|1|1|141|2|77|C
4|1|1|141|2|81|C
4|1|1|141|2|82|C
4|1|1|141|2|83|C
4|1|1|141|2|84|C
4|1|1|141|2|85|C
4|1|1|141|2|86|C
4|1|1|141|2|87|C
4|1|1|141|2|88|C
4|1|1|141|2|89|C
4|1|1|141|2|90|C
4|1|1|141|2|97|C
4|1|1|142|135|9999|C
4|1|1|142|192|1|C
4|1|1|142|192|2|C
4|1|1|142|192|3|C
4|1|1|142|192|4|C
4|1|1|142|192|5|C
4|1|1|142|192|6|C
4|1|1|142|192|7|C
4|1|1|142|192|8|C
4|1|1|142|192|10|C
4|1|1|142|192|11|C
4|1|1|142|192|12|C
4|1|1|142|192|13|C
4|1|1|142|192|14|C
4|1|1|142|192|15|*
4|1|1|142|192|16|C
4|1|1|142|192|17|C
4|1|1|142|192|18|C
4|1|1|142|192|19|C
4|1|1|142|192|20|C
4|1|1|142|192|21|C
4|1|1|142|192|22|C
4|1|1|142|192|23|C
4|1|1|142|192|24|C
4|1|1|142|192|25|C
4|1|1|142|192|26|C
4|1|1|142|192|27|C
4|1|1|142|192|28|C
4|1|1|142|192|29|C
4|1|1|142|192|30|C
4|1|1|142|192|31|C
4|1|1|142|192|32|C
4|1|1|142|192|33|C
4|1|1|142|192|34|C
4|1|1|142|192|35|C
4|1|1|142|192|36|C
4|1|1|142|192|37|C
4|1|1|142|192|38|C
4|1|1|142|192|39|C
4|1|1|142|192|40|C
4|1|1|142|192|41|C
4|1|1|142|192|42|C
4|1|1|142|192|43|C
4|1|1|142|192|44|C
4|1|1|142|192|45|C
4|1|1|142|192|46|C
4|1|1|142|192|47|C
4|1|1|142|192|49|C
4|1|1|142|192|50|C
4|1|1|142|192|51|C
4|1|1|142|192|52|C
4|1|1|142|192|53|C
4|1|1|142|192|54|C
4|1|1|142|192|55|C
4|1|1|142|192|56|C
4|1|1|142|192|57|C
4|1|1|142|192|58|C
4|1|1|142|192|59|C
4|1|1|142|192|60|C
4|1|1|142|192|61|C
4|1|1|142|192|62|C
4|1|1|142|192|63|C
4|1|1|142|192|64|C
4|1|1|142|192|65|C
4|1|1|142|192|67|C
4|1|1|142|192|68|C
4|1|1|142|192|69|C
4|1|1|142|192|70|C
4|1|1|142|192|71|C
4|1|1|142|192|72|C
4|1|1|142|192|73|C
4|1|1|142|192|74|C
4|1|1|142|192|75|C
4|1|1|142|192|76|*
4|1|1|142|192|77|C
4|1|1|142|192|78|C
4|1|1|142|192|79|C
4|1|1|142|192|80|*
4|1|1|142|192|81|C
4|1|1|142|192|82|C
4|1|1|142|192|83|C
4|1|1|142|192|84|C
4|1|1|142|192|85|C
4|1|1|142|192|86|C
4|1|1|142|192|9999|C
4|1|1|142|315|1|C
4|1|1|142|315|2|C
4|1|1|142|315|3|C
4|1|1|142|315|4|C
4|1|1|142|315|5|C
4|1|1|142|315|6|C
4|1|1|142|315|7|C
4|1|1|142|315|8|C
4|1|1|142|315|9|C
4|1|1|142|315|10|C
4|1|1|142|315|11|C
4|1|1|142|315|12|C
4|1|1|142|315|13|C
4|1|1|142|315|14|C
4|1|1|142|315|15|C
4|1|1|142|315|16|C
4|1|1|142|315|17|C
4|1|1|142|315|18|C
4|1|1|142|315|19|C
4|1|1|142|315|20|C
4|1|1|142|315|21|C
4|1|1|142|315|22|C
4|1|1|142|315|23|C
4|1|1|142|315|24|C
4|1|1|142|315|25|C
4|1|1|142|315|26|C
4|1|1|142|315|27|C
4|1|1|142|315|28|*
4|1|1|142|315|29|C
4|1|1|142|315|30|C
4|1|1|142|315|31|C
4|1|1|142|315|32|C
4|1|1|142|315|33|C
4|1|1|142|315|34|C
4|1|1|142|315|35|C
4|1|1|142|315|36|C
4|1|1|142|315|37|C
4|1|1|142|315|38|C
4|1|1|142|315|39|C
4|1|1|142|315|40|C
4|1|1|142|315|41|C
4|1|1|142|315|42|C
4|1|1|142|315|43|C
4|1|1|142|315|9999|C
4|1|1|142|316|1|C
4|1|1|142|316|2|C
4|1|1|142|316|3|C
4|1|1|142|316|4|C
4|1|1|142|316|5|C
4|1|1|142|316|6|C
4|1|1|142|316|7|C
4|1|1|142|316|8|C
4|1|1|142|316|9|C
4|1|1|142|316|10|C
4|1|1|142|316|11|C
4|1|1|142|316|12|C
4|1|1|142|316|13|C
4|1|1|142|316|14|C
4|1|1|142|316|15|*
4|1|1|142|316|16|C
4|1|1|142|316|17|C
4|1|1|142|316|18|C
4|1|1|142|316|19|C
4|1|1|142|316|20|C
4|1|1|142|316|21|C
4|1|1|142|316|22|C
4|1|1|142|316|23|C
4|1|1|142|316|24|C
4|1|1|142|316|25|C
4|1|1|142|316|26|C
4|1|1|142|441|9999|C
4|1|1|142|506|9999|C
4|1|1|143|7|1|C
4|1|1|143|7|2|C
4|1|1|143|7|3|C
4|1|1|143|7|4|C
4|1|1|143|7|5|C
4|1|1|143|7|6|C
4|1|1|143|7|7|C
4|1|1|143|7|8|C
4|1|1|143|7|9|C
4|1|1|143|7|10|C
4|1|1|143|7|11|C
4|1|1|143|7|12|C
4|1|1|143|7|13|C
4|1|1|143|7|14|C
4|1|1|143|7|15|C
4|1|1|143|7|16|C
4|1|1|143|7|17|C
4|1|1|143|7|18|C
4|1|1|143|7|19|C
4|1|1|143|7|20|C
4|1|1|143|7|21|C
4|1|1|143|7|22|C
4|1|1|143|7|23|C
4|1|1|143|7|24|C
4|1|1|143|7|25|C
4|1|1|143|7|26|C
4|1|1|143|7|29|C
4|1|1|143|7|30|C
4|1|1|143|7|31|C
4|1|1|143|7|34|C
4|1|1|143|7|35|C
4|1|1|143|7|36|C
4|1|1|143|7|37|C
4|1|1|143|7|39|C
4|1|1|143|7|40|C
4|1|1|143|7|41|C
4|1|1|143|7|42|C
4|1|1|143|7|43|C
4|1|1|143|7|44|C
4|1|1|143|7|45|C
4|1|1|143|7|46|*
4|1|1|143|7|47|C
4|1|1|143|7|48|C
4|1|1|143|7|49|C
4|1|1|143|7|50|C
4|1|1|143|7|51|C
4|1|1|143|7|52|C
4|1|1|143|7|53|C
4|1|1|143|7|54|*
4|1|1|143|7|55|C
4|1|1|143|7|9999|C
4|1|1|143|259|9999|C
4|1|1|144|21|1|C
4|1|1|144|21|2|C
4|1|1|144|21|3|C
4|1|1|144|21|4|*
4|1|1|144|21|5|C
4|1|1|144|21|6|C
4|1|1|144|21|7|C
4|1|1|144|21|8|C
4|1|1|144|21|9|C
4|1|1|144|21|10|C
4|1|1|144|21|11|C
4|1|1|144|21|12|C
4|1|1|144|21|13|C
4|1|1|144|21|14|C
4|1|1|144|21|15|C
4|1|1|144|21|16|C
4|1|1|144|21|17|C
4|1|1|144|21|18|C
4|1|1|144|21|19|C
4|1|1|144|21|20|C
4|1|1|144|21|21|C
4|1|1|144|21|22|C
4|1|1|144|21|9999|C
4|1|1|144|22|9999|*
4|1|1|144|490|9999|C
4|1|1|145|171|1|C
4|1|1|145|171|2|C
4|1|1|145|171|3|C
4|1|1|145|171|4|C
4|1|1|145|171|5|C
4|1|1|145|171|6|C
4|1|1|145|171|7|C
4|1|1|145|171|8|C
4|1|1|145|171|9|C
4|1|1|145|171|10|C
4|1|1|145|171|11|C
4|1|1|145|171|12|C
4|1|1|145|171|13|C
4|1|1|145|171|14|C
4|1|1|145|171|15|C
4|1|1|145|171|16|C
4|1|1|145|171|17|C
4|1|1|145|171|18|C
4|1|1|145|171|19|C
4|1|1|145|171|20|C
4|1|1|145|171|21|C
4|1|1|145|171|22|C
4|1|1|145|171|23|C
4|1|1|145|171|24|C
4|1|1|145|171|25|C
4|1|1|145|171|26|C
4|1|1|145|171|27|C
4|1|1|145|171|28|C
4|1|1|145|171|29|C
4|1|1|145|171|30|C
4|1|1|145|171|31|C
4|1|1|145|171|32|C
4|1|1|145|171|33|C
